./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p1.pddl,0.661,0.494,0.167,13,769,97-230-224-234-226-219-216-234-231-232-216-1284-140
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p2.pddl,0.583,0.434,0.149,13,769,170-238-269-276-270-237-250-278-268-274-250-1753-137
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p3.pddl,1.753,0.846,0.907,17,2713,204-587-571-573-608-584-599-563-572-607-591-590-590-578-591-10409-319
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p4.pddl,1.82,0.894,0.926,17,2713,366-625-635-640-676-648-663-598-603-649-649-652-645-652-624-7585-304
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p5.pddl,8.877,2.064,6.813,21,7105,600-1203-1247-1218-1241-1259-1255-1214-1224-1178-1218-1275-1251-1258-1269-1238-1230-1239-1179-13287-550
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p6.pddl,25.386,4.33,21.056,25,15481,928-2093-2210-2159-2172-2131-2108-2132-2198-2225-2134-2171-2130-2202-2113-2214-2171-2201-2174-2168-2164-2168-2195-72723-866
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p7.pddl,24.812,4.472,20.34,25,15481,1007-2137-2207-2121-2205-2166-2198-2198-2229-2187-2186-2144-2158-2226-2142-2258-2227-2223-2226-2252-2202-2181-2217-26429-857
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p8.pddl,25.356,4.26,21.096,25,15481,1057-2110-2204-2121-2216-2262-2213-2220-2235-2273-2193-2253-2143-2254-2153-2259-2235-2241-2221-2233-2224-2212-2272-74757-884
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p9.pddl,238.96,14.177,224.783,33,52249,1819-5171-5304-5234-5278-5320-5269-5078-5267-5207-5233-5156-5167-5209-5191-5318-5180-5341-5321-5317-5257-5264-5173-5297-5274-5310-5296-5298-5371-5299-5313-109537-1780
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p10.pddl,267.176,14.491,252.685,33,52249,2077-5225-5273-5294-5349-5354-5300-5154-5311-5253-5268-5263-5327-5351-5280-5345-5271-5375-5400-5374-5384-5333-5201-5432-5370-5324-5356-5351-5365-5409-5382-66261-1783
